,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,Tenure
49,0.8611111111111112,1.2715572622891396,0.6117204540007505,0.5,-0.5,1.0,-1.2344017295820828,-0.5475277413381247,-0.4454851840694351
50,0.25,-0.8379487912810306,-0.2686206726898766,0.25,1.0,0.0,0.28795727187500386,-0.5180046877079083,-0.599055958081917
51,0.4166666666666667,0.31304498242689677,-0.5070617244425911,0.0,0.0,0.0,0.3320080922404275,-0.4702178151231784,-0.5244685463306549
52,0.16666666666666666,0.15346037915341817,-1.4699605003048388,-1.0,-0.5,0.0,-0.28841193040575785,-0.5867487419019851,-0.5590514931773723
53,-0.6111111111111112,0.3223552845076207,0.2837176543952562,-1.5,-0.5,0.0,0.040489644013381836,-0.6498572075703364,-0.6324943177039339
54,-0.05555555555555555,-0.5527675515911613,-0.2483179311163422,-0.25,0.5,0.0,-0.12317274525628841,-0.4558649535926318,-0.4359575731919164
55,0.1388888888888889,0.8579676308646731,0.22711371859839516,-0.25,0.0,1.0,-0.6176003102007941,-0.33080864859548154,-0.40035480631267906
56,0.5555555555555556,1.4539136740267042,-0.4127623501399932,-0.25,-0.5,1.0,-0.8646757430267286,-0.449506870898832,-0.48293743743996886
57,-0.5555555555555556,-0.5138039006418081,0.36195730437117574,-0.25,-0.5,1.0,-0.4109772737230675,-0.5336949487134635,-0.5357810335010457
58,0.1388888888888889,-0.5467698652783857,0.05101574657875866,0.75,0.5,0.0,0.8668032052282489,-0.32431717809809274,-0.3679802624764861
59,-0.1111111111111111,-0.11648958844423227,-0.40318719166566924,-0.75,0.0,0.0,-0.699634268418164,-0.598395664583831,-0.5264338172074952
60,-0.75,0.6510193825498781,-0.41310236149330176,0.0,0.0,0.0,-0.04147804858313521,-0.5040718770713656,-0.6078829825930796
61,-0.7777777777777778,1.4303000437738516,-0.11455445829962076,-0.5,1.0,0.0,0.4525034825661668,-0.591948938946564,-0.6177060037436083
62,-0.3055555555555556,1.9665840251823463,0.1961241889002294,0.5,1.0,0.0,-0.24737158715181698,-0.4283294998542985,-0.5128629390326512
63,0.7777777777777778,1.0815248114406637,-0.996283204315776,0.75,-0.5,0.0,-1.234174968166661,-0.5020118759948589,-0.4327665505190519
64,-0.2777777777777778,0.05035308236766218,0.8939137482597371,0.25,-0.5,0.0,-0.6583104610503818,-0.5048489566149711,-0.4816009872239029
65,0.2777777777777778,0.3663451758857151,-0.13872502771892908,0.5,0.0,0.0,0.28768876937302407,-0.3928793110426708,-0.513683615440863
66,0.4722222222222222,-0.6527021443308453,-0.9676820676182426,-0.25,-0.5,1.0,1.6074642049608496,-0.5223640107450735,-0.5780066879383385
67,0.6944444444444444,-0.31760328281104394,0.19876555417231534,1.75,0.0,0.0,0.6604284920048208,-0.4498061324146828,-0.46003098472915305
68,-0.1388888888888889,0.5721682517817251,-0.5351684895822131,1.25,-0.5,1.0,-0.2472590870230221,-0.33814201182111714,-0.4329292459654754
69,0.2777777777777778,-0.41510499882390367,0.3178412541179786,1.5,0.5,1.0,0.5373604121938882,-0.4964273523481464,-0.6203387596529625
70,0.19444444444444445,0.2825927258690676,-0.9842530899551056,0.0,-0.5,0.0,0.7434881847542131,-0.13857304688036612,-0.21487552546299607
71,0.9444444444444444,1.3175885127185563,-0.5186387084054728,1.25,-0.5,0.0,1.442422730352285,-0.4624373212514405,-0.5918238355397583
72,0.027777777777777776,0.42140161417270494,-1.4300308705730385,-0.75,-0.5,0.0,-0.5354873632316924,-0.5648381210471873,-0.5124984065649801
73,-0.5,-0.7479361735069953,-0.9516440664282456,-0.75,-0.5,1.0,1.442709535728181,-0.3912069393241868,-0.4899079186418601
74,0.4722222222222222,-0.9306212014316554,0.7350730587702029,1.0,-0.5,0.0,0.7815193182719335,-0.6048250550690989,-0.6170758074833322
75,0.3888888888888889,1.4095255045327653,0.6110572344949255,0.25,-0.5,0.0,1.6899826790950203,-0.3750707585918273,-0.5600202504448385
76,-0.19444444444444445,-0.6282810823553168,-0.610157197772565,-0.25,-0.5,0.0,0.5379016308091092,-0.577388430677908,-0.6410903394412193
77,-0.08333333333333333,1.223470250131149,-0.6518841610712098,-0.5,0.5,1.0,-0.2888112359104492,-0.1962232009667201,-0.28547595077449345
78,-0.8055555555555556,-0.41537982542044605,0.7657619484970782,1.5,0.0,0.0,1.195450366408064,-0.1423172088440995,-0.20129472334965784
79,-0.9166666666666666,1.3520047387747482,1.2348081465432261,1.25,-0.5,0.0,-0.6581946196595317,-0.4942873647539019,-0.48080203468330285
80,-0.6666666666666666,0.12514618533703128,0.9554684429389935,0.25,0.5,1.0,0.33124011220978455,-0.34675050035700494,-0.47799403854338973
81,-0.6111111111111112,0.3520653622886913,1.428683562833326,-1.5,0.0,0.0,0.04128114455376113,-0.5370976389529623,-0.5152573915583739
82,0.5277777777777778,1.2252523609919361,-0.38092798342609246,0.25,1.0,0.0,0.41102535168593685,-0.3154976466818234,-0.2983080089262323
83,0.5,0.35722328433802186,-0.4437959241469392,-0.5,0.0,0.0,-0.7814894608858861,-0.32039157250724126,-0.3936148933796813
84,-0.5833333333333334,1.1294501608948062,-0.3583416323507046,-0.25,-0.5,0.0,0.45298799848296817,-0.6087342275302912,-0.6193399393939844
85,-0.5555555555555556,-0.6695967786795698,-1.0069240125519108,0.75,0.0,0.0,-0.4530925816312293,-0.6246283148466756,-0.6174585594564811
86,0.3888888888888889,-0.3972042345928645,1.1605184508984574,0.0,1.0,0.0,-0.8641345244115075,-0.6174443904104032,-0.5746587150753399
87,0.3611111111111111,-0.15706486958485966,-0.6946000340143718,0.25,0.0,1.0,0.6609096666595672,-0.5752690477936353,-0.5919994463495043
88,-0.8888888888888888,-0.5161906300149882,-0.2795711154714522,0.0,1.5,0.0,0.33124011220978455,-0.4336729627149687,-0.5911619604626438
89,0.2222222222222222,-0.39254570333233113,0.39849935122141694,0.25,-0.5,2.0,-0.5354873632316924,-0.663471959451283,-0.5839810141426258
90,0.6111111111111112,0.744009827328801,-0.436409935942131,0.25,-0.5,0.0,0.4112521131013583,-0.6597714030429928,-0.6206177007625752
91,0.2777777777777778,0.2494286509372286,1.3104846921408322,-0.75,0.0,0.0,0.9076276173644635,-0.26241751664804397,-0.4028149969425355
92,0.4166666666666667,2.4202333806882588,-1.248854863662857,-2.25,0.0,0.0,-0.08255687395867428,-0.6519006081711762,-0.6003716246847428
93,-0.5833333333333334,-0.5093672881838303,-0.7784433917592594,-1.25,0.0,1.0,-0.12353356863938203,-0.18349695504553262,-0.2927357951378832
94,0.6388888888888888,1.4096048662237455,-0.04670583946279569,-1.25,0.0,0.0,0.28795727187500386,-0.2404710222946731,-0.31825604479316394
95,-0.6666666666666666,-0.26159156491040453,0.2634905578483479,0.25,-0.5,0.0,1.2782556459181318,-0.4875365139220771,-0.5742473750901502
96,0.8333333333333334,0.625949906165823,-0.2997721307903206,1.25,-0.5,1.0,-0.699634268418164,-0.6322615807631596,-0.5345982863097594
97,-0.8333333333333334,0.9301847121312649,-1.2014694509690682,0.5,0.0,1.0,0.32918846209213093,-0.30411572326572367,-0.4192177688073578
98,0.75,2.061659624908725,-0.1578222888280759,0.75,0.0,0.0,-0.08203387592027521,-0.2812051883122595,-0.2822680056886508
99,-0.9166666666666666,0.20694104697616908,1.1279602183702409,-0.25,0.0,1.0,0.24660994399748504,-0.5085819271563831,-0.5308173466215191
100,0.4444444444444444,0.7320902892079638,0.16818834496545504,0.0,0.0,1.0,0.9081688359796845,-0.33873856780728817,-0.391463822436407
101,-0.5833333333333334,0.3026250863333952,0.9555240377083727,-0.5,0.0,0.0,0.24660994399748504,-0.4326386446083348,-0.453600319931768
102,0.0,-0.2904295458872603,0.6031206338416168,1.75,0.0,0.0,0.8670299666436708,-0.5681134540547792,-0.6140201651224673
103,-0.7777777777777778,0.4699354032576946,0.05802192003535037,-0.75,0.0,0.0,0.040377143884586957,-0.3202552819550701,-0.3398773817002634
104,0.4444444444444444,-0.8631249650496255,1.225541905376776,1.0,-0.5,2.0,0.6168771491680602,-0.22639778401101743,-0.23595723529721996
105,0.5,0.5715706876418637,-0.8355809573678952,-0.5,0.5,1.0,0.6168771491680602,-0.5639951386961856,-0.5900966620053429
106,0.0,-0.07701567121509575,-0.4794158193654652,1.5,0.0,0.0,1.2779688405422354,-0.27748601260873546,-0.46039194648180415
107,0.08333333333333333,-0.6177453769794219,1.1617725967163475,-0.25,-0.5,2.0,0.08210968800414147,-0.42365120277382484,-0.41715680597920785
108,-0.3055555555555556,-0.07410897579990139,0.6660133815169851,-0.75,0.5,2.0,0.08183697189090067,-0.3025986007766702,-0.38582912771635414
109,-0.5555555555555556,-0.05153439583451042,0.5085933361695512,0.5,-0.5,0.0,0.4525034825661668,-0.4495448512466275,-0.4846228058931583
110,-0.16666666666666666,0.6669493314549109,1.432923970540112,1.0,0.0,0.0,-0.49453223038986155,-0.5919067473142997,-0.56444874023078
111,-0.1388888888888889,-0.7091509393962528,0.32537749498832114,1.5,1.0,1.0,0.4112521131013583,-0.5496704058707454,-0.5386822688692321
112,0.2777777777777778,-0.22894216524118116,0.06274129767358372,-0.5,0.0,0.0,-0.12399652271730652,-0.6672817737436719,-0.6022156380898028
113,-0.3611111111111111,0.9374586520078766,-0.6206554371998277,-0.75,-0.5,0.0,-0.9057545684022676,-0.38463762959812725,-0.3276660712250688
114,0.3888888888888889,-0.6067670097271712,0.0982503326144926,0.5,0.5,0.0,0.12306816210802772,-0.4248890781364276,-0.41649983567604904
115,0.08333333333333333,0.06844078747078779,-0.7269649788637632,0.25,1.0,0.0,-0.08282537646065405,-0.23580738425547096,-0.2256134409830808
116,-0.8055555555555556,-0.2024665172658338,-0.053408009979573755,-0.5,0.0,0.0,-0.4938007738099568,-0.4428480373809829,-0.5436455451039292
117,0.7222222222222222,0.5310377327364257,0.15023270739972,0.0,1.0,0.0,1.771837871562743,-0.36280433692180036,-0.42656139479771926
118,0.2222222222222222,0.912706622387742,-1.0714208739415747,1.0,0.0,1.0,-0.6590784410810244,-0.4572299673199905,-0.5285530232695358
119,-0.4166666666666667,-0.6512251350820485,-0.24186665581783695,-0.25,0.5,0.0,0.7020485359955808,-0.43135837385090875,-0.48701636866663556
120,-0.6944444444444444,-0.3526632203607413,1.6515887596674583,0.25,0.0,0.0,-0.3296538686234852,-0.15532974840243322,-0.2436864187891924
121,-0.25,-0.20692311711265113,-1.386640729274201,-1.0,0.5,0.0,1.2372971718142456,-0.4651499531357898,-0.5718780958299371
122,0.3333333333333333,0.09722115773863574,-0.7003724310481363,0.5,0.5,0.0,-0.8641345244115075,-0.5284407837883965,-0.4739131433907897
123,-0.5,0.6279280697965497,-0.27213178569629903,0.75,0.5,1.0,0.3320080922404275,-0.44409517436457663,-0.5092024666866241
124,-0.6111111111111112,0.11559103774302418,0.6479641993677475,-0.75,1.0,1.0,-0.2879307557510114,-0.4948119711528704,-0.5122598823535676
125,-0.5277777777777778,1.2200900299597732,0.41247564644389073,-0.25,-0.5,1.0,-0.6999210737940604,-0.4620351544705527,-0.5264818635860415
126,0.4166666666666667,1.818204704810884,-0.997729426303587,0.25,-0.5,0.0,0.8670299666436708,-0.5151635056277368,-0.5750863790466506
127,0.25,0.032641022601842255,0.4399233588382067,-0.75,-0.5,0.0,0.08235996992929974,-0.40195723306324416,-0.47379478134312325
128,-0.027777777777777776,0.090243207576161,-0.21380968883177096,0.5,-0.5,1.0,-0.7814894608858861,-0.5260841662009623,-0.5836115794774476
129,-0.5833333333333334,-0.6952955638798783,-0.42134957814839835,-0.25,1.5,0.0,0.8670299666436708,-0.4679067111207538,-0.5761877062808154
130,-0.16666666666666666,2.723113453195451,0.18394973667966577,-0.5,-0.5,1.0,-0.4529581410969208,-0.48675042312127026,-0.547877617129488
131,0.3611111111111111,-0.5930059864434064,0.34031492145185654,0.0,0.0,1.0,-0.12399652271730652,-0.6212932897319544,-0.6105110778003061
132,0.4722222222222222,1.3039074389901488,-1.9507584688572364,0.5,0.0,0.0,0.2874620079576022,-0.42223014549153065,-0.5013919372637519
133,-0.3333333333333333,1.5926534882659702,-1.19663806532126,-0.5,-0.5,0.0,1.4015706663921677,-0.39136945416136654,-0.47957986239582956
134,0.16666666666666666,1.2755847211402866,-1.2047478003913172,-1.0,0.0,0.0,-0.9057545684022676,-0.5500639658158661,-0.48443931958956665
135,-0.19444444444444445,-0.07369129815959491,-0.7240657464395637,0.0,-0.5,0.0,0.20565481115565415,-0.5091126905733919,-0.5037613806138675
136,0.4722222222222222,2.639116745529898,-1.9989035145906218,1.25,-0.5,0.0,0.5753990182878298,-0.5351324646905714,-0.5426319673395653
137,1.0,-0.04613809478005084,-1.2755424036974434,0.0,0.5,0.0,0.4935823079417059,-0.43109043562694155,-0.5261016401918029
138,0.6111111111111112,1.2188831443924977,-0.8784219368906868,-0.5,1.0,1.0,1.4430103151508,-0.3112017721282393,-0.38815487085795564
139,-0.75,-0.01523465231239015,-0.6600330073538364,-0.75,-0.5,1.0,0.12331510277113063,-0.3389970781907789,-0.4427409517459184
140,-0.7777777777777778,0.8959034009497392,0.34902537689771174,-1.0,0.0,1.0,0.04128114455376113,-0.5928730831227088,-0.5843268120951525
141,0.8611111111111112,-0.13368050643928261,0.3241731660521384,0.5,0.0,0.0,0.4107568491839566,-0.6359791094453908,-0.6075765623898299
142,0.4444444444444444,0.5021004026797505,0.3262045680997329,0.75,-0.5,2.0,0.24649744386869016,-0.5890444394731995,-0.5998173317384353
143,-0.6111111111111112,-0.39298131083615534,0.07515356957292944,-0.25,0.5,1.0,-0.4529581410969208,-0.4519983830476513,-0.5651805084021081
144,0.6388888888888888,0.08183557124728878,0.9356467982074628,0.5,0.0,0.0,-0.49416355586391,-0.5655870604595337,-0.6010396514435751
145,0.6111111111111112,0.09322661929263608,1.3642748447271775,0.75,0.5,0.0,0.822770687736742,-0.5511729713722335,-0.6104577098605718
146,0.5833333333333334,0.4569153830219331,0.49297914519150887,1.25,0.0,0.0,0.7020485359955808,-0.5873448442675933,-0.6021123914498354
147,-0.1111111111111111,-0.29292179691622505,0.04097637696832193,-0.5,0.5,0.0,-1.029049409628622,-0.33341993947119736,-0.36538277868959024
148,-0.16666666666666666,0.06266384423181229,1.011394920773594,1.0,0.0,1.0,1.5657175715786393,-0.3704505360247063,-0.4423512947038818
149,-0.9166666666666666,0.6385546002187886,1.1665317463671814,1.25,0.5,0.0,-0.24683036853659596,-0.4954820669616268,-0.5306786991860237
150,-0.75,0.8003025444019476,0.22438749708638017,-0.5,0.5,0.0,0.1232766206495329,-0.45136686556301414,-0.5576401194632642
151,0.5277777777777778,-0.7364390159414856,-0.2844868970009905,-1.0,-0.5,1.0,0.8663220305735025,-0.37757698219968117,-0.3902055710193029
152,-0.3333333333333333,0.02022415121752981,0.12231985100490418,0.25,-0.5,0.0,-0.08282537646065405,-0.535140406533445,-0.5512218495865888
153,-0.75,-0.09465013288306826,0.5881501724381849,0.0,0.5,1.0,0.2876502872514259,-0.4670329008027394,-0.6006120651577899
154,0.05555555555555555,0.47767169846731283,0.0696608230617437,0.0,1.0,0.0,0.8229589670305657,-0.24353143247285383,-0.3083848613239029
155,-0.19444444444444445,-0.6498709894881766,-0.38112026180942826,-0.25,0.5,1.0,0.8663220305735025,-0.3702198753366848,-0.3953229350284339
156,0.9444444444444444,-0.5226785952187079,-0.5547187423995977,0.25,0.0,2.0,0.3317813308250056,-0.526357427080927,-0.5124261186058037
157,-0.3888888888888889,-0.36877599508721726,-0.7675934541062864,-0.75,0.5,1.0,0.12306816210802772,-0.531432200856164,-0.550025840817035
158,0.7777777777777778,0.43229209570049965,0.3507559592849993,0.0,-0.5,0.0,1.4015706663921677,-0.2504274786692078,-0.2889679158968923
159,0.8333333333333334,0.38162876790754313,0.10729082110541104,0.25,0.0,0.0,-0.6165745756687716,-0.42159149850140637,-0.38409052864067156
160,-0.08333333333333333,2.1733697289967266,1.3584790488933811,0.0,0.5,0.0,-0.0823301125432524,-0.6324344722942887,-0.6129416582401532
161,0.9444444444444444,-0.6691958551740258,0.16746142190702668,0.25,0.5,1.0,0.24660994399748504,-0.4559094369616846,-0.4388833510437888
162,0.6388888888888888,-0.31621239569357,0.1533262740014542,0.25,-0.5,0.0,-0.45345340501432246,-0.4791498219545901,-0.5499717534133702
163,-0.7777777777777778,-0.4025205860919664,0.22723421653437575,0.25,0.0,0.0,0.5379016308091092,-0.3631113886828361,-0.45843891481856386
164,-0.5277777777777778,1.8580087078880598,-0.36391677639929026,0.5,-0.5,0.0,0.5793412795677415,-0.2664254829594373,-0.3627043176839901
165,-0.19444444444444445,-0.15131761349695444,-0.2585564730943537,-0.25,-0.5,1.0,-0.12399652271730652,-0.46925750721958276,-0.42566957803280336
166,0.5555555555555556,0.06783352356869553,-0.6114462429937103,-1.25,0.5,0.0,-0.28863869182117974,-0.5592207686152589,-0.5028941562559964
167,0.1111111111111111,-0.6764877249141551,-0.2026868483584147,0.0,0.0,1.0,-0.28845041252735604,-0.4981066450505775,-0.5112955275085942
168,0.1388888888888889,1.5980106963393172,-0.10807422624264447,0.5,-0.5,1.0,-0.4940275352253787,-0.38083157352141,-0.43607182337701206
169,0.4722222222222222,0.02767356861086406,0.8457326971498536,0.0,-0.5,0.0,0.3320080922404275,-0.4137800103282191,-0.4707463645389451
170,0.0,-0.015199086517543528,-1.4290402311053838,-1.25,0.0,0.0,-0.04113878703891845,-0.26089375457566627,-0.3720346969420942
171,-0.6111111111111112,0.0632205517974285,0.1453435590725107,-0.25,-0.5,3.0,-0.12376976130188462,-0.40399551502353814,-0.4023453359445799
172,-0.4166666666666667,0.47343290237240776,0.7071257982558012,-0.5,0.0,0.0,0.08192929277201406,-0.29996682191246676,-0.2976265856989805
173,-0.75,0.12131213386612473,-1.58208865273984,-0.25,-0.5,0.0,0.6166503877526384,-0.4640258808750916,-0.4744546736750278
174,-0.25,-0.5361806642441265,1.9106330671826859,0.5,0.5,0.0,-0.32936706324758874,-0.5379301139564412,-0.5244363134840225
175,0.3611111111111111,-0.24889957299736087,0.30836055031406323,-0.25,1.0,2.0,-0.0825183918370761,-0.44198153175413746,-0.42535833595003036
176,0.1388888888888889,1.59796543078224,-0.3719400263864464,0.75,-0.5,1.0,-0.7822809614262655,-0.4190316122085929,-0.4962478965006768
177,-0.05555555555555555,0.8816867827733107,-0.9932120823907045,-0.25,0.5,0.0,0.6604284920048208,-0.5384202075805837,-0.5923768680239437
178,-0.5277777777777778,-0.626481041631012,0.9842826523414868,0.5,0.0,0.0,0.45287215709211837,-0.5631271559459725,-0.6059223286000713
179,0.9444444444444444,-0.17176853339815504,-0.5348220554854376,0.5,0.0,0.0,0.12329492352344915,-0.5843386107903137,-0.5583823147833656
180,0.3888888888888889,-0.5993681486703132,0.637706067237605,-0.75,0.5,1.0,1.195450366408064,-0.3443208000160854,-0.36937572452959533
181,0.16666666666666666,-0.22487855273080995,0.7094886177131354,0.0,0.0,1.0,1.195450366408064,-0.18736118196473736,-0.2319338162316116
182,-0.8333333333333334,0.4027048815743538,-0.2725721060387913,-0.5,-0.5,0.0,-0.4526619044739436,-0.20400016169730398,-0.3394427210094412
183,-0.3055555555555556,1.2995657666291587,0.12448643234037848,0.0,-0.5,0.0,1.195450366408064,-0.3713716193483406,-0.41856892159848696
184,-0.8055555555555556,0.4181095736579738,0.4670103341431149,-0.25,1.0,0.0,0.6996641258042113,-0.4243815679748118,-0.5661918406608467
185,0.7777777777777778,1.6991377719690248,0.18777506275828715,-0.5,1.0,0.0,-0.3296538686234852,-0.5646504843763118,-0.5957385209327347
186,0.6944444444444444,3.0144834351208254,0.26210306506438036,0.5,-0.5,0.0,-0.987382999454568,-0.4163946359392575,-0.5106061115217466
187,-0.05555555555555555,0.42783725944681533,-0.4667016618197032,-1.0,2.0,0.0,-0.24660360712117455,-0.618152638602973,-0.6264705010403422
188,0.4722222222222222,0.5452746322338825,0.008939865172497504,0.0,0.5,0.0,-1.4402952681507646,-0.6577317032511779,-0.5571667607201718
189,0.9444444444444444,0.24573980196759687,-0.7524179432390237,0.25,0.5,0.0,-0.4115184923382886,-0.48223078886209697,-0.5306515446502278
190,-0.19444444444444445,0.009823066784112378,-0.26858771873657905,0.5,0.0,0.0,-0.8237206101848977,-0.5853623130124689,-0.6351903707751033
191,0.08333333333333333,0.030177870859570355,1.4480393068458224,0.5,0.5,1.0,0.8665487919889244,-0.35873142592155305,-0.4439831339652619
192,-0.25,-0.6364227100533111,0.8588466495970537,-0.25,1.0,0.0,-0.24737158715181698,-0.4767212872191917,-0.6061365454007257
