,Age,MonthlyCharge,Bandwidth_GB_Year
138,0.6111111111111112,1.4430103151508,-0.3112017721282393
139,-0.75,0.12331510277113063,-0.3389970781907789
140,-0.7777777777777778,0.04128114455376113,-0.5928730831227088
141,0.8611111111111112,0.4107568491839566,-0.6359791094453908
142,0.4444444444444444,0.24649744386869016,-0.5890444394731995
143,-0.6111111111111112,-0.4529581410969208,-0.4519983830476513
144,0.6388888888888888,-0.49416355586391,-0.5655870604595337
145,0.6111111111111112,0.822770687736742,-0.5511729713722335
146,0.5833333333333334,0.7020485359955808,-0.5873448442675933
147,-0.1111111111111111,-1.029049409628622,-0.33341993947119736
148,-0.16666666666666666,1.5657175715786393,-0.3704505360247063
149,-0.9166666666666666,-0.24683036853659596,-0.4954820669616268
150,-0.75,0.1232766206495329,-0.45136686556301414
151,0.5277777777777778,0.8663220305735025,-0.37757698219968117
152,-0.3333333333333333,-0.08282537646065405,-0.535140406533445
153,-0.75,0.2876502872514259,-0.4670329008027394
154,0.05555555555555555,0.8229589670305657,-0.24353143247285383
155,-0.19444444444444445,0.8663220305735025,-0.3702198753366848
156,0.9444444444444444,0.3317813308250056,-0.526357427080927
157,-0.3888888888888889,0.12306816210802772,-0.531432200856164
158,0.7777777777777778,1.4015706663921677,-0.2504274786692078
159,0.8333333333333334,-0.6165745756687716,-0.42159149850140637
160,-0.08333333333333333,-0.0823301125432524,-0.6324344722942887
161,0.9444444444444444,0.24660994399748504,-0.4559094369616846
162,0.6388888888888888,-0.45345340501432246,-0.4791498219545901
163,-0.7777777777777778,0.5379016308091092,-0.3631113886828361
164,-0.5277777777777778,0.5793412795677415,-0.2664254829594373
165,-0.19444444444444445,-0.12399652271730652,-0.46925750721958276
166,0.5555555555555556,-0.28863869182117974,-0.5592207686152589
167,0.1111111111111111,-0.28845041252735604,-0.4981066450505775
168,0.1388888888888889,-0.4940275352253787,-0.38083157352141
169,0.4722222222222222,0.3320080922404275,-0.4137800103282191
170,0.0,-0.04113878703891845,-0.26089375457566627
171,-0.6111111111111112,-0.12376976130188462,-0.40399551502353814
172,-0.4166666666666667,0.08192929277201406,-0.29996682191246676
173,-0.75,0.6166503877526384,-0.4640258808750916
174,-0.25,-0.32936706324758874,-0.5379301139564412
175,0.3611111111111111,-0.0825183918370761,-0.44198153175413746
176,0.1388888888888889,-0.7822809614262655,-0.4190316122085929
177,-0.05555555555555555,0.6604284920048208,-0.5384202075805837
178,-0.5277777777777778,0.45287215709211837,-0.5631271559459725
179,0.9444444444444444,0.12329492352344915,-0.5843386107903137
180,0.3888888888888889,1.195450366408064,-0.3443208000160854
181,0.16666666666666666,1.195450366408064,-0.18736118196473736
182,-0.8333333333333334,-0.4526619044739436,-0.20400016169730398
183,-0.3055555555555556,1.195450366408064,-0.3713716193483406
184,-0.8055555555555556,0.6996641258042113,-0.4243815679748118
185,0.7777777777777778,-0.3296538686234852,-0.5646504843763118
186,0.6944444444444444,-0.987382999454568,-0.4163946359392575
187,-0.05555555555555555,-0.24660360712117455,-0.618152638602973
188,0.4722222222222222,-1.4402952681507646,-0.6577317032511779
189,0.9444444444444444,-0.4115184923382886,-0.48223078886209697
190,-0.19444444444444445,-0.8237206101848977,-0.5853623130124689
191,0.08333333333333333,0.8665487919889244,-0.35873142592155305
192,-0.25,-0.24737158715181698,-0.4767212872191917
193,-0.5555555555555556,0.12306816210802772,-0.4640590868382994
194,-0.9444444444444444,0.5753990182878298,-0.583437338392394
195,-0.6111111111111112,0.7018681407634529,-0.5395646507404417
196,-0.5277777777777778,-0.4527239071052777,-0.3611590507029763
197,-0.2777777777777778,-0.4529581410969208,-0.44048183748160286
198,0.8055555555555556,-0.49453223038986155,-0.6454353665798357
199,-0.4722222222222222,-1.0700280629801893,-0.625634245355032
200,-0.1388888888888889,1.4015706663921677,-0.5665583498615057
201,-0.027777777777777776,0.45287215709211837,-0.29248957445608653
202,-0.5,1.2365291917836032,-0.2738267327059289
203,0.8333333333333334,-0.6588057249677834,-0.42503803286614095
204,-0.9166666666666666,-0.617366076209151,-0.5649246327027997
205,-0.7777777777777778,1.195450366408064,-0.2805582383944428
206,0.9722222222222222,0.12329492352344915,-0.6119990776289926
207,0.027777777777777776,0.040489644013381836,-0.5795977603055439
208,-0.19444444444444445,-0.08184893788850595,-0.548286012491715
209,0.6111111111111112,-0.7822809614262655,-0.37695697133365136
210,0.3611111111111111,-0.49453223038986155,-0.5905694959194717
211,-0.05555555555555555,0.6580900365112706,-0.5028681688941962
212,0.7777777777777778,-0.288214219864853,-0.5799352320716599
213,0.6111111111111112,0.9496084847383167,-0.22477246781041701
214,0.027777777777777776,1.0723822865971315,-0.2018843380021351
215,0.5555555555555556,-0.8231793915696767,-0.40089197376263125
216,0.0,-0.4940275352253787,-0.400707839816813
217,-0.5555555555555556,0.8665487919889244,-0.258814655271101
218,-0.3333333333333333,-0.6999210737940604,-0.2000935419122034
219,0.16666666666666666,0.5350219567003381,-0.44524623809482466
220,-0.8333333333333334,-0.1240565666777811,-0.5134830804257401
221,-0.5833333333333334,1.2782556459181318,-0.4770608290271447
222,-0.05555555555555555,1.4430103151508,-0.38224244658410245
223,-0.19444444444444445,-0.5354873632316924,-0.6746549931833142
224,-0.4444444444444444,-0.1240565666777811,-0.42588242716316027
225,0.0,-0.45258788646674647,-0.4200783142416585
226,0.25,0.20513181311725506,-0.571087199117449
227,0.1111111111111111,-0.6585554430426251,-0.44730805586064687
228,0.75,1.0723822865971315,-0.4316032615934613
229,-0.2777777777777778,0.45298799848296817,-0.4212594839302131
230,-0.5,1.6485430303363886,-0.3717582633443784
231,0.2777777777777778,-0.28845041252735604,-0.3613827131598209
232,0.2777777777777778,0.8662619866130279,-0.252383278060651
233,-0.7222222222222222,-0.16461239401492064,-0.39172009267182334
234,-0.9444444444444444,-0.6585372224658034,-0.5172915141537987
235,-0.3611111111111111,-0.45268542498368003,-0.20906237521091522
236,-0.3055555555555556,1.4426494917677064,0.006985004887873071
237,-0.3611111111111111,0.4523309384768973,-0.3807789490760035
238,0.5277777777777778,0.20542804974023227,-0.4904594408140741
239,0.2222222222222222,0.12331510277113063,-0.2414594074971829
240,0.5,0.33124011220978455,-0.1763747289602912
241,0.4166666666666667,0.040377143884586957,-0.4557008158739186
242,0.9722222222222222,-0.863833744988889,-0.6888211632869894
243,0.3055555555555556,-0.2472590870230221,-0.3061729825253771
244,0.2777777777777778,0.6604284920048208,-0.5587410874348997
245,0.0,-0.3288858885928428,-0.26396874539837634
246,-0.3333333333333333,0.5371336507784663,-0.4173883555687713
247,0.2777777777777778,-0.4935665398183137,-0.43635450925649044
248,0.08333333333333333,-0.5350061885769459,-0.4669112313579322
249,-0.7222222222222222,-0.3298900612859883,-0.6256018013805698
250,-0.16666666666666666,0.49394313132479906,-0.5985094759852149
251,-0.3055555555555556,-0.08155270126552877,-0.3764878721271567
252,0.5277777777777778,0.7022752974110027,-0.33739854907643274
253,0.1388888888888889,-0.12376033005480393,-0.5087521747631304
254,-0.5555555555555556,0.3734477409990597,-0.40587095499543807
255,0.9444444444444444,0.5788000609525205,-0.480493226229214
256,-0.5277777777777778,-0.5354873632316924,-0.4978576192934732
257,0.6388888888888888,-0.4112222557153114,-0.506071799804594
258,-0.4166666666666667,-0.8639077629960858,-0.5575684697273828
259,-0.16666666666666666,1.0721555251817096,-0.4116310418238993
260,0.8611111111111112,1.2368159971594996,-0.37479254556668534
261,-0.9444444444444444,0.5753990182878298,-0.5458668552251622
262,0.9444444444444444,-0.6993798551788394,-0.5965750795940886
263,0.6111111111111112,0.12331510277113063,-0.3717531781316516
264,-0.4444444444444444,0.9490672661230957,-0.1937998371976698
265,-0.027777777777777776,1.771837871562743,-0.13835449998337437
266,-0.8055555555555556,1.9777314101314247,-0.344905959966737
267,0.8333333333333334,0.16732744101495606,-0.41033463949988347
268,-0.9444444444444444,0.8662619866130279,-0.3537764177687718
269,0.6944444444444444,0.4943118058507506,-0.5919486570171654
270,0.2222222222222222,0.45246500044456905,-0.625579750951908
271,-0.4166666666666667,0.12588779225632382,-0.4591745132154455
272,0.7222222222222222,-0.32929304524039205,-0.6878033382455885
273,-0.1111111111111111,-0.5350061885769459,-0.4942920253367673
274,-0.3333333333333333,-0.16461239401492064,-0.663388641186955
275,0.6111111111111112,1.4427835537353781,-0.45458755086851504
276,0.19444444444444445,-0.49453223038986155,-0.530860576344444
277,0.4722222222222222,1.1138819793162384,-0.17395519168794613
278,-0.8333333333333334,-0.3295938246630106,-0.5969531925072231
279,0.8611111111111112,1.0723822865971315,-0.4005882640937972
280,0.2777777777777778,-0.49453223038986155,-0.30292246852394805
281,0.9722222222222222,-0.617827071616216,-0.5985193777696326
282,-0.25,1.2368900151666964,-0.5403342858581571
283,-0.1111111111111111,0.33124011220978455,-0.3287726741662757
284,-0.5833333333333334,1.0726165205887748,-0.29447211311407046
285,0.4444444444444444,-0.12351534806256007,-0.31741691962868934
286,0.19444444444444445,-0.1240565666777811,-0.5258298835629573
287,0.1111111111111111,-0.4937407298494822,-0.5253044804599705
288,0.25,1.27802888450271,-0.5346399937829315
289,-0.75,-0.8237206101848977,-0.3457040562745104
290,0.8888888888888888,0.6996641258042113,-0.45577850244734947
291,0.8055555555555556,0.040974159930183184,-0.35247075497327746
292,-0.3611111111111111,0.4935438258201077,-0.36349214372711314
293,-0.08333333333333333,-0.4932595551947358,-0.6009794962534223
294,0.5,0.6582244770455791,-0.32034232509921184
295,-0.1388888888888889,-0.12317274525628841,-0.5335663677337006
296,-0.8055555555555556,-0.32929304524039205,-0.421487765357576
297,0.7222222222222222,-0.6583104610503818,-0.5758882891990894
298,0.8055555555555556,-0.45268542498368003,-0.30800625953385075
299,0.4166666666666667,0.8665487919889244,-0.48600752018909943
300,0.6666666666666666,0.7812925568565117,-0.5813451972724898
301,-0.9444444444444444,-0.4524169224816998,-0.45686593584116264
302,0.75,1.6899826790950203,-0.21712125269542756
303,-0.6111111111111112,0.5753990182878298,-0.5769824156055608
304,0.25,0.08212377726679668,-0.3562797696648769
305,0.75,-0.4940510557351151,-0.6046774572237618
306,-0.4722222222222222,-1.0290729301383585,-0.5647628326323982
307,0.5277777777777778,0.12320260264233575,-0.4992688126103059
308,-0.08333333333333333,-0.4524169224816998,-0.5967520109254344
309,-0.6111111111111112,-0.37026712287348,-0.45475689334923924
310,-0.8611111111111112,-0.8639077629960858,-0.5059059936836585
311,-0.08333333333333333,0.08229796729796564,-0.45890209120361214
312,-0.6944444444444444,-0.699634268418164,-0.5269096189254661
313,0.2777777777777778,0.12356342602542938,-0.503779263415328
314,0.5555555555555556,-1.2344017295820828,-0.6199345262480876
315,0.5277777777777778,-0.4529581410969208,-0.3450384589673783
316,-0.8333333333333334,0.4112521131013583,-0.5469684435301113
317,-0.1111111111111111,0.8663220305735025,-0.36461630564977443
318,0.8055555555555556,1.0721353459340281,-0.4910051561681008
319,0.5277777777777778,0.7023493154181994,-0.5502018614091392
320,-0.2222222222222222,-0.8643149196436354,-0.6681562679755533
321,0.5555555555555556,-0.2881541759043784,-0.467669490625565
322,0.6944444444444444,0.28804959275611774,-0.3941907887613307
323,0.5,-0.5761606614421618,-0.44259349442441137
324,0.3888888888888889,0.3726797609684168,-0.3007370791002846
325,-0.2777777777777778,-1.2344017295820828,-0.6105635607918
326,-0.7222222222222222,0.8662619866130279,-0.05494281409705187
327,-0.3888888888888889,-0.987382999454568,-0.5551761173415355
328,-0.027777777777777776,0.04085831853933294,-0.28448660603356496
329,-0.9444444444444444,0.9084696154023031,-0.30022402254158775
330,-0.1388888888888889,0.5373604121938882,-0.35034648374176264
331,-0.8611111111111112,1.5657175715786393,-0.34963596303225075
332,0.4444444444444444,-0.24671786840780108,-0.6259152263829187
333,-0.6111111111111112,0.5785732995370986,-0.2469618791823703
334,0.7222222222222222,-0.6584814250354283,-0.42033891466850104
335,0.3333333333333333,-0.12347352467890745,-0.613949271975235
336,-0.1111111111111111,-0.6999210737940604,-0.4732395888119152
337,0.4444444444444444,1.4013439049767458,-0.5826849571331644
338,0.5833333333333334,-1.0288226482132001,-0.4733886674590596
339,-0.7222222222222222,0.6168386670464621,-0.3467077083804216
340,0.7222222222222222,1.2782556459181318,-0.4777494271567581
341,-0.3333333333333333,-1.1927353194080286,-0.578258772687265
342,-0.05555555555555555,0.040377143884586957,-0.518917756861352
343,0.1111111111111111,0.6582244770455791,-0.4586771337061559
344,0.3611111111111111,-0.8641345244115075,-0.6873193830863571
345,0.8888888888888888,1.0723822865971315,-0.35886321153483086
346,0.027777777777777776,0.9488405047076738,-0.18045133012507925
347,0.7222222222222222,0.74325395076257,-0.2319227792411591
348,0.08333333333333333,-0.24671786840780108,-0.6234769195051053
349,0.75,-0.5354873632316924,-0.6665991675161452
350,-0.4444444444444444,0.5373604121938882,-0.4237398382224716
351,-0.8055555555555556,0.4935438258201077,-0.3280786027485667
352,-0.1388888888888889,0.41102535168593685,-0.4523396661369095
353,0.4166666666666667,-0.0825183918370761,-0.555548930267056
354,0.5833333333333334,0.9081688359796845,-0.32755207229582955
355,-0.4444444444444444,-0.8646757430267286,-0.3451077784703277
356,0.027777777777777776,0.24627068245326827,-0.5782725272002599
357,0.8611111111111112,-1.1929620808234505,-0.6833892516584777
358,0.4166666666666667,0.08183697189090067,-0.4827387268722089
359,-0.3888888888888889,0.16732744101495606,-0.5148671160535374
360,0.8888888888888888,0.6609096666595672,-0.5056422065786838
361,0.9166666666666666,0.8663220305735025,-0.5756701674147543
362,0.4722222222222222,-0.4940510557351151,-0.5099119370832211
363,-0.5555555555555556,-0.12376976130188462,-0.4471909099768331
364,0.1388888888888889,0.2465714618758873,-0.21458934576307628
365,0.1388888888888889,-0.6173425556994145,-0.4110123351945799
366,-0.3055555555555556,-0.9052733937475212,-0.540824624627303
367,1.0,-0.6583104610503818,-0.5960454742647903
368,0.2777777777777778,-0.0825183918370761,-0.41819798585354584
369,-0.9722222222222222,-0.20612021768700844,-0.30744551499557626
370,0.8055555555555556,0.4525034825661668,-0.3117447509531695
371,0.2222222222222222,0.4115483497243359,-0.46894008340862753
372,-0.4722222222222222,-0.08282537646065405,-0.17940456279971234
373,0.9444444444444444,-0.9876332813797262,-0.6844546162774121
374,-0.1388888888888889,-0.4115184923382886,-0.3250937373724093
375,0.08333333333333333,-0.04059756842369742,-0.545040333408194
376,0.1111111111111111,-0.6991530937634178,-0.5721329671717316
377,1.0,-0.45258788646674647,-0.5341262476777573
378,-0.6388888888888888,-0.9057545684022676,-0.6069909761906985
379,0.027777777777777776,0.742946966138992,-0.3925564569353818
380,0.05555555555555555,0.24649744386869016,-0.04129385369420776
381,-0.19444444444444445,-0.1240565666777811,-0.3861923149320913
382,-0.9722222222222222,1.2782556459181318,-0.2507924435520624
383,0.1388888888888889,-0.2881541759043784,-0.38918750177962474
384,0.19444444444444445,0.28774881333349867,-0.3336477725887443
385,0.25,-1.2349429481973038,-0.32475340447005824
386,-0.6388888888888888,-0.28869873578165434,-0.3588735479498676
387,0.6111111111111112,-0.0004654888284490503,-0.6260974232394982
388,-0.8333333333333334,0.4943118058507506,-0.5159824963915643
389,0.8611111111111112,-0.24683036853659596,-0.3906288295626703
390,0.2222222222222222,-0.0823301125432524,-0.5921929340467975
391,0.6111111111111112,1.5657175715786393,-0.33043381032116415
392,0.5277777777777778,0.3734477409990597,-0.48561510587097534
393,0.3611111111111111,0.3296696367468774,-0.5223952239136741
394,0.7777777777777778,0.74325395076257,-0.40896106397465165
395,-0.5277777777777778,-1.029049409628622,-0.4310127600888292
396,0.8055555555555556,1.0723822865971315,-0.44537305206719574
397,0.5555555555555556,-0.4112457762250473,-0.4663783390440542
398,-0.6944444444444444,1.8130507589059528,-0.36061996389695533
399,-0.1388888888888889,-0.9057545684022676,-0.7150283206075717
400,0.0,0.8663220305735025,-0.46393912326981723
401,-0.027777777777777776,-0.45318490251234267,-0.5712108002487869
402,-0.9166666666666666,0.28793709262732237,-0.5899694261729249
403,-0.9444444444444444,0.7020485359955808,-0.5349704967683768
404,0.4722222222222222,-0.41174525375371046,-0.5749693978575621
405,-0.1388888888888889,-0.12317274525628841,-0.6098247555952682
406,-0.6944444444444444,-0.6584213810749536,-0.07844681192886002
407,-0.027777777777777776,-0.08282537646065405,-0.3939460155102081
408,0.6666666666666666,0.08185527476481691,-0.31954017354177583
409,0.5,1.4430103151508,-0.4273347219837168
410,-0.8611111111111112,0.28795727187500386,-0.4655090978077221
411,0.9722222222222222,0.12379961868793198,-0.3929473893021865
412,-0.7777777777777778,-0.9057545684022676,-0.6389210822166539
413,-0.8888888888888888,0.4521964979425893,-0.3944409727670771
414,-0.3888888888888889,0.08162851334939548,-0.5730182649804678
415,-0.6666666666666666,0.5379016308091092,-0.4965725290905754
416,-0.8611111111111112,-0.658782204458047,-0.48825638959298256
417,-0.25,-0.32929304524039205,-0.29523851575708165
418,0.5833333333333334,0.6585853004286722,-0.5419722421195305
419,0.8611111111111112,0.040377143884586957,-0.5889766784790921
420,0.3333333333333333,-0.24733310503021927,-0.24270833657052773
421,-0.6666666666666666,-0.08269093592634602,-0.4910374855131916
422,-0.05555555555555555,0.5373604121938882,-0.40054543878135573
423,-0.3611111111111111,0.24649744386869016,-0.3827858971689004
424,-0.1111111111111111,-0.699634268418164,-0.5795158533435064
425,0.2222222222222222,1.030695697175396,-0.45101592243178495
426,0.2222222222222222,-0.32936706324758874,-0.4804866666519491
427,0.8888888888888888,-0.4115184923382886,-0.41664391068073636
428,-0.7777777777777778,-0.24697228164712562,-0.24986791422031024
429,-0.1388888888888889,-1.0282814295979792,-0.39337755038719696
430,0.9166666666666666,-0.8644307610344852,-0.437605984499687
431,0.0,0.28793709262732237,-0.5673939702066527
432,0.9722222222222222,-0.5354873632316924,-0.6980471503377086
433,-0.3611111111111111,0.24697861852343658,-0.598410922429075
434,-0.8333333333333334,0.4112521131013583,-0.5697134804319494
435,0.2777777777777778,-0.28841193040575785,-0.45138844880686735
436,-0.6944444444444444,-1.1927353194080286,-0.46194747449656987
437,-0.75,1.2787368205728784,-0.445971088395369
438,-0.8611111111111112,0.040489644013381836,-0.3804282503310997
439,-0.2777777777777778,0.6585853004286722,-0.4319184351190433
440,0.4722222222222222,1.2782556459181318,-0.48979083063507683
441,-0.1388888888888889,-0.6584814250354283,-0.4350952285945459
442,-0.6666666666666666,0.24660994399748504,-0.6288783521125727
443,0.2222222222222222,1.6485430303363886,-0.33924852872923084
444,0.5555555555555556,-1.0285884142215571,-0.40480973002336307
445,-0.7222222222222222,-0.04125128716771379,-0.3097547549487767
446,0.08333333333333333,1.195450366408064,-0.320305780262437
447,-0.9444444444444444,-0.6999210737940604,-0.35423783892248667
448,0.08333333333333333,-0.6590784410810244,-0.510270868635564
449,0.8333333333333334,0.04128114455376113,-0.6962848953059529
450,0.8611111111111112,0.04128114455376113,-0.31328902239496453
451,0.25,0.20565481115565415,-0.622011440812474
452,0.3888888888888889,-0.5354873632316924,-0.6912143262629643
453,-0.8888888888888888,0.4107568491839566,-0.4702795561211175
454,-0.6111111111111112,0.08156846938892044,-0.3969873143558896
455,-0.7777777777777778,0.743714946169635,-0.4643573781657281
456,0.19444444444444445,0.12588779225632382,-0.45790035487498076
457,0.8611111111111112,-0.12376976130188462,-0.4052880437208424
458,-0.4722222222222222,-0.9052733937475212,-0.6183327247479686
459,0.9444444444444444,0.20542804974023227,-0.5191322588542923
460,0.75,1.4013439049767458,-0.4625413045291579
